"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","winner_rank","winner_rank_points","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","loser_rank","loser_rank_points","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","text_col","numeric_col","grass","draw_cat","nameAna"
"1868","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,6,200748,NA,"","venus williams","R",185,"USA",35.1649555099,22,2013,201610,NA,"","Zarina Diyas","R",NA,"KAZ",21.8288843258,33,1385,"7-6(6) 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1869","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,7,201614,NA,"","caroline garcia","R",NA,"FRA",21.8343600274,39,1325,201513,NA,"","Sabine Lisicki","R",178,"GER",25.9000684463,23,1945,"3-6 6-3 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1870","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,8,202446,NA,"","eugenie bouchard","R",NA,"CAN",21.4729637235,24,1882,201435,NA,"Q","Kateryna Bondarenko","R",175,"UKR",29.0239561944,103,586,"7-6(2) 7-6(5)",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1871","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,9,202494,14,"","elina svitolina","R",174,"UKR",20.9281314168,20,2240,201590,NA,"WC","Alison Riske","U",NA,"USA",25.1225188227,51,1055,"6-2 4-6 6-0",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1872","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,10,202505,NA,"","belinda bencic","R",NA,"SUI",18.4366872005,12,2960,201493,11,"","Angelique Kerber","L",173,"GER",27.5783709788,11,3150,"7-5 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1873","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,11,201355,NA,"","flavia pennetta","R",172,"ITA",33.4729637235,26,1742,201495,NA,"","Dominika Cibulkova","R",161,"SVK",26.2806297057,59,967,"7-5 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1874","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,12,201535,NA,"WC","coco vandeweghe","R",185,"USA",23.6960985626,46,1186,201709,NA,"Q","Yulia Putintseva","R",NA,"KAZ",20.6078028747,77,752,"6-3 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1875","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,13,201458,NA,"","victoria azarenka","R",180,"BLR",26.045174538,21,2166,201616,NA,"Q","Lauren Davis","R",157,"USA",21.8535249829,85,696,"6-1 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1876","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,14,201499,NA,"","anastasia pavlyuchenkova","R",177,"RUS",24.1232032854,34,1361,201311,NA,"","Roberta Vinci","R",163,"ITA",32.4928131417,45,1210,"6-3 0-6 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",1
"1877","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,15,201468,NA,"Q","yaroslava shvedova","R",180,"KAZ",27.9288158795,106,568,202469,9,"","Garbine Muguruza","R",182,"ESP",21.8562628337,8,3315,"6-4 7-6(0)",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1878","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,16,201492,15,"","andrea petkovic","R",180,"GER",27.9370294319,17,2400,201504,NA,"Q","Julia Goerges","R",180,"GER",26.7871321013,55,1012,"6-4 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1879","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,17,202429,NA,"","camila giorgi","R",168,"ITA",23.6303901437,31,1510,201539,NA,"Q","Christina Mchale","R",170,"USA",23.266255989,61,926,"5-7 6-3 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1880","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,18,201540,NA,"","kristina mladenovic","R",184,"FRA",22.2587268994,40,1305,201290,NA,"WC","Daniela Hantuchova","R",181,"SVK",32.3175906913,68,850,"6-2 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1881","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,19,201693,NA,"Q","timea babos","R",179,"HUN",22.2696783025,83,709,201325,NA,"","Samantha Stosur","R",172,"AUS",31.3812457221,18,2290,"7-6(6) 4-6 7-5",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1882","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,20,201347,NA,"","jelena jankovic","R",177,"SRB",30.4640657084,25,1840,201483,NA,"","Madison Brengle","R",NA,"USA",25.3716632444,43,1224,"4-6 6-4 6-2",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1883","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,21,201619,NA,"","madison keys","R",178,"USA",20.4955509925,19,2270,201490,12,"","Timea Bacsinszky","R",NA,"SUI",26.1902806297,14,2920,"6-4 6-3",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1884","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,22,203533,NA,"Q","anna karolina schmiedlova","R",NA,"SVK",20.9253935661,41,1251,201474,13,"","Agnieszka Radwanska","R",170,"POL",26.4476386037,15,2760,"4-6 6-3 6-1",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1885","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,23,201593,NA,"","irina camelia begu","R",181,"ROU",24.9746748802,28,1587,201427,NA,"","Alize Cornet","R",173,"FRA",25.5660506502,27,1720,"6-4 6-4",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1886","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,24,201478,NA,"","varvara lepchenko","L",180,"USA",29.2402464066,47,1130,201366,NA,"","Barbora Zahlavova Strycova","R",164,"CZE",29.3880903491,38,1330,"2-6 7-5 7-6(6)",3,"R64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1887","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,25,200033,1,"","serena williams","R",175,"USA",33.8891170431,1,11821,201450,NA,"","Tsvetana Pironkova","R",180,"BUL",27.9260780287,42,1225,"7-5 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1888","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,26,201498,NA,"","karin knapp","R",180,"ITA",28.1368925394,35,1345,201611,NA,"","Daria Gavrilova","R",NA,"RUS",21.4510609172,36,1336,"6-4 6-1",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1889","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,27,201585,NA,"","sloane stephens","R",170,"USA",22.4093086927,30,1517,201621,NA,"Q","Mona Barthel","R",185,"GER",25.1006160164,58,975,"3-6 7-6(1) 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1890","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,28,201421,6,"","ana ivanovic","R",183,"SRB",27.7782340862,9,3311,200748,NA,"","Venus Williams","R",185,"USA",35.1649555099,22,2013,"W/O",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",1
"1891","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,29,201614,NA,"","caroline garcia","R",NA,"FRA",21.8343600274,39,1325,201520,4,"","Petra Kvitova","L",183,"CZE",25.4428473648,4,4995,"7-5 4-6 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1892","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,30,202494,14,"","elina svitolina","R",174,"UKR",20.9281314168,20,2240,202446,NA,"","Eugenie Bouchard","R",NA,"CAN",21.4729637235,24,1882,"7-6(6) 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1893","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,31,202505,NA,"","belinda bencic","R",NA,"SUI",18.4366872005,12,2960,201355,NA,"","Flavia Pennetta","R",172,"ITA",33.4729637235,26,1742,"6-1 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1894","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,32,201425,7,"","lucie safarova","L",177,"CZE",28.5311430527,6,3361,201535,NA,"WC","Coco Vandeweghe","R",185,"USA",23.6960985626,46,1186,"6-4 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1895","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,33,201458,NA,"","victoria azarenka","R",180,"BLR",26.045174538,21,2166,201496,5,"","Caroline Wozniacki","R",177,"DEN",25.1006160164,5,4735,"6-0 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1896","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,34,201499,NA,"","anastasia pavlyuchenkova","R",177,"RUS",24.1232032854,34,1361,201468,NA,"Q","Yaroslava Shvedova","R",180,"KAZ",27.9288158795,106,568,"2-6 6-3 6-2",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",1
"1897","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,35,201492,15,"","andrea petkovic","R",180,"GER",27.9370294319,17,2400,202429,NA,"","Camila Giorgi","R",168,"ITA",23.6303901437,31,1510,"5-7 6-3 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1898","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,36,201594,3,"","simona halep","R",168,"ROU",23.8877481177,3,5546,201540,NA,"","Kristina Mladenovic","R",184,"FRA",22.2587268994,40,1305,"7-5 5-7 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1899","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,37,201662,8,"","karolina pliskova","R",184,"CZE",23.4058863792,7,3335,201693,NA,"Q","Timea Babos","R",179,"HUN",22.2696783025,83,709,"6-4 7-5",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1900","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,38,201347,NA,"","jelena jankovic","R",177,"SRB",30.4640657084,25,1840,201619,NA,"","Madison Keys","R",178,"USA",20.4955509925,19,2270,"7-6(4) 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1901","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,39,203533,NA,"Q","anna karolina schmiedlova","R",NA,"SVK",20.9253935661,41,1251,201593,NA,"","Irina Camelia Begu","R",181,"ROU",24.9746748802,28,1587,"6-1 6-3",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1902","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,40,201478,NA,"","varvara lepchenko","L",180,"USA",29.2402464066,47,1130,200002,NA,"LL","Mirjana Lucic","R",NA,"CRO",33.440109514,48,1117,"7-5 6-4",3,"R32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1903","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,41,200033,1,"","serena williams","R",175,"USA",33.8891170431,1,11821,201498,NA,"","Karin Knapp","R",180,"ITA",28.1368925394,35,1345,"6-0 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1904","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,42,201421,6,"","ana ivanovic","R",183,"SRB",27.7782340862,9,3311,201585,NA,"","Sloane Stephens","R",170,"USA",22.4093086927,30,1517,"2-6 6-4 6-1",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",1
"1905","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,43,202494,14,"","elina svitolina","R",174,"UKR",20.9281314168,20,2240,201614,NA,"","Caroline Garcia","R",NA,"FRA",21.8343600274,39,1325,"6-0 6-3",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1906","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,44,201425,7,"","lucie safarova","L",177,"CZE",28.5311430527,6,3361,202505,NA,"","Belinda Bencic","R",NA,"SUI",18.4366872005,12,2960,"6-2 RET",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1907","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,45,201499,NA,"","anastasia pavlyuchenkova","R",177,"RUS",24.1232032854,34,1361,201458,NA,"","Victoria Azarenka","R",180,"BLR",26.045174538,21,2166,"1-6 3-0 RET",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",1
"1908","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,46,201594,3,"","simona halep","R",168,"ROU",23.8877481177,3,5546,201492,15,"","Andrea Petkovic","R",180,"GER",27.9370294319,17,2400,"4-6 6-4 6-2",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1909","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,47,201347,NA,"","jelena jankovic","R",177,"SRB",30.4640657084,25,1840,201662,8,"","Karolina Pliskova","R",184,"CZE",23.4058863792,7,3335,"6-2 3-6 7-5",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1910","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,48,203533,NA,"Q","anna karolina schmiedlova","R",NA,"SVK",20.9253935661,41,1251,201478,NA,"","Varvara Lepchenko","L",180,"USA",29.2402464066,47,1130,"6-3 3-6 6-4",3,"R16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1911","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,49,200033,1,"","serena williams","R",175,"USA",33.8891170431,1,11821,201421,6,"","Ana Ivanovic","R",183,"SRB",27.7782340862,9,3311,"3-6 6-4 6-2",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1912","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,50,202494,14,"","elina svitolina","R",174,"UKR",20.9281314168,20,2240,201425,7,"","Lucie Safarova","L",177,"CZE",28.5311430527,6,3361,"6-4 2-6 6-0",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1913","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,51,201594,3,"","simona halep","R",168,"ROU",23.8877481177,3,5546,201499,NA,"","Anastasia Pavlyuchenkova","R",177,"RUS",24.1232032854,34,1361,"7-6(3) 6-2",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1914","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,52,201347,NA,"","jelena jankovic","R",177,"SRB",30.4640657084,25,1840,203533,NA,"Q","Anna Karolina Schmiedlova","R",NA,"SVK",20.9253935661,41,1251,"6-4 6-2",3,"QF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1915","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,53,200033,1,"","serena williams","R",175,"USA",33.8891170431,1,11821,202494,14,"","Elina Svitolina","R",174,"UKR",20.9281314168,20,2240,"6-4 6-3",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1916","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,54,201594,3,"","simona halep","R",168,"ROU",23.8877481177,3,5546,201347,NA,"","Jelena Jankovic","R",177,"SRB",30.4640657084,25,1840,"6-1 6-2",3,"SF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1917","2015-W-P5-USA-01A-2015","Cincinnati","Hard",56,"P",20150817,55,200033,1,"","serena williams","R",175,"USA",33.8891170431,1,11821,201594,3,"","Simona Halep","R",168,"ROU",23.8877481177,3,5546,"6-3 7-6(5)",3,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"medium",0
"1918","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,1,200033,1,"","serena williams","R",175,"USA",33.9274469541,1,12721,201554,NA,"","Vitalia Diatchenko","R",170,"RUS",25.0787132101,86,680,"6-0 2-0 RET",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1919","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,2,202428,NA,"Q","kiki bertens","R",182,"NED",23.7234770705,110,565,200002,NA,"","Mirjana Lucic","R",NA,"CRO",33.4784394251,48,1136,"3-6 6-4 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1920","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,3,201318,NA,"WC","bethanie mattek sands","R",168,"USA",30.4394250513,101,609,203462,NA,"Q","Kateryna Kozlova","R",NA,"UKR",21.5249828884,209,232,"6-4 6-3",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1921","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,4,201535,NA,"","coco vandeweghe","R",185,"USA",23.7344284736,45,1245,201585,29,"","Sloane Stephens","R",170,"USA",22.4476386037,29,1621,"6-4 6-3",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1922","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,5,201619,19,"","madison keys","R",178,"USA",20.5338809035,19,2275,201344,NA,"","Klara Koukalova","R",166,"CZE",33.5140314853,109,565,"6-2 6-4",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1923","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,6,202702,NA,"","tereza smitkova","R",NA,"CZE",20.8898015058,100,620,202671,NA,"","Cristina Andreea Mitu","R",NA,"ROU",23.9397672827,75,780,"7-6(4) 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1924","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,7,202663,NA,"","magda linette","R",NA,"POL",23.5482546201,91,654,201524,NA,"","Urszula Radwanska","R",177,"POL",24.7310061602,83,732,"7-6(3) 6-1",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1925","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,8,201474,15,"","agnieszka radwanska","R",170,"POL",26.4859685147,15,2760,211701,NA,"","Katerina Siniakova","R",NA,"CZE",19.3073237509,69,843,"6-2 6-3",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1926","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,9,202505,12,"","belinda bencic","R",NA,"SUI",18.4750171116,12,3035,201402,NA,"","Sesil Karatantcheva","R",171,"KAZ",26.0616016427,106,588,"6-1 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1927","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,10,201595,NA,"","misaki doi","L",159,"JPN",24.3394934976,88,657,201290,NA,"","Daniela Hantuchova","R",181,"SVK",32.3559206023,67,850,"6-3 6-3",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1928","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,11,201604,NA,"","irina falconi","R",NA,"USA",25.325119781,73,790,202496,NA,"WC","Samantha Crawford","R",NA,"USA",20.5311430527,221,213,"6-4 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1929","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,12,200748,23,"","venus williams","R",185,"USA",35.2032854209,23,2072,201620,NA,"","Monica Puig","R",NA,"PUR",21.9247091034,85,705,"6-4 6-7(7) 6-3",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1930","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,13,201499,31,"","anastasia pavlyuchenkova","R",177,"RUS",24.1615331964,31,1550,201517,NA,"","Magdalena Rybarikova","R",180,"SVK",26.9048596851,70,840,"6-4 7-5",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",1
"1931","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,14,204426,NA,"Q","anett kontaveit","R",NA,"EST",19.6851471595,152,348,201348,NA,"","Casey Dellacqua","L",NA,"AUS",30.5489390828,60,950,"7-5 6-2",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1932","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,15,201483,NA,"","madison brengle","R",NA,"USA",25.4099931554,47,1224,202453,NA,"","Saisai Zheng","R",NA,"CHN",21.5660506502,71,827,"6-2 5-7 7-5",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
"1933","2015-W-SL-USA-01A-2015","US Open","Hard",128,"G",20150831,16,201588,NA,"Q","anna tatishvili","R",171,"GEO",25.5715263518,121,485,201662,8,"","Karolina Pliskova","R",184,"CZE",23.4442162902,8,3335,"6-2 6-1",3,"R128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"text value here",26,0,"large",0
